subject session target block trial CurrentCondition TrialType CompType CurrentSampleIndex_1 CurrentSampleIndex_2 CurrentSample_1 CurrentSample_2 CurrentCue cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT cueValidity probe_loc probeMatch CurrentProbeSample correctProbeResp probeResp probeACC probemsecRT
OGWM_101 sess2 pfc 3 25 1 compatible cued_comp 4 3 down up 1 blue D D 1 Time-out 445 529 1117 1286 valid 1 match down s s 1 950
OGWM_101 sess2 pfc 3 26 2 incompatible incomp 2 4 right down 2 orange U L 0 Time-out 559 627 No-move 1291 valid 2 match down s s 1 1873
OGWM_101 sess2 pfc 3 27 1 compatible cued_comp 4 2 down right 2 pink R R 1 Time-out 77 353 653 717 valid 2 non-match left d d 1 982
OGWM_101 sess2 pfc 3 28 2 incompatible uncued_comp 4 1 down left 2 blue D D 1 Time-out 431 745 969 1325 valid 2 non-match up d d 1 1608
OGWM_101 sess2 pfc 3 29 1 compatible cued_comp 2 1 right left 2 green L U 0 Time-out 423 475 803 1143 valid 2 non-match down d NA 0 9999000
OGWM_101 sess2 pfc 3 30 3 neutral neut_incomp 2 3 right up X green L U 0 Time-out 471 523 819 883 NA 2 match up s s 1 1241
OGWM_101 sess2 pfc 3 31 2 incompatible incomp 1 3 left up 1 pink R R 1 Time-out 431 543 785 953 valid 1 match left s s 1 825
OGWM_101 sess2 pfc 3 32 3 neutral neut_comp 3 4 up down X blue D D 1 Time-out 383 789 1081 1181 NA 2 match down s s 1 1345
OGWM_101 sess2 pfc 3 33 3 neutral neut_incomp 1 3 left up X pink R R 1 Time-out 339 389 719 719 NA 2 match up s s 1 1228
OGWM_101 sess2 pfc 3 34 1 compatible cued_comp 1 3 left up 1 green L L 1 Time-out 371 405 1053 No-drop valid 1 match left s d 0 716
OGWM_101 sess2 pfc 3 35 2 incompatible incomp 4 1 down left 2 orange U U 1 Time-out 927 1101 1413 1477 valid 2 non-match right d s 0 1176
OGWM_101 sess2 pfc 3 36 1 compatible cued_comp 1 4 left down 1 green L U 0 Time-out 409 553 No-move 1019 valid 1 match left s NA 0 9999000
