,subject,target,TrialType,BlockType,block,move_init_bound_msecRT,enter_box_msecRT,velocity_drop_msecRT,msecRT,ACC,probemsecRT,probeACC,corrected_movements,corrected_movements_1_4,movement_angle,movement_angle_1_4,movement_angle_difference,movement_angle_difference_1_4,movement_time_msecRT
12,OGWM_101,no_TMS,compatible,invalid,5.0,591.25,732.4166666666666,823.8333333333334,996.9166666666666,1.0,771.0,0.9583333333333334,0.0,0.0,87.2617085945101,87.12300787523226,4.111748003323989,4.852774701493655,405.6666666666667
13,OGWM_101,no_TMS,compatible,neutral,5.588235294117647,513.9019607843137,666.0980392156863,773.156862745098,936.7058823529412,1.0,764.5098039215686,1.0,0.0392156862745098,0.0392156862745098,13.604262292079484,8.328246590105849,8.724182377979988,10.863061626358864,422.80392156862746
14,OGWM_101,no_TMS,compatible,valid,4.27710843373494,497.10843373493975,650.9397590361446,760.9879518072289,901.4819277108434,1.0,906.3855421686746,1.0,0.0,0.012048192771084338,50.915525688677896,56.06326327943279,7.25086809411702,11.45096982445467,404.3734939759036
15,OGWM_101,no_TMS,incompatible,invalid,5.0,606.8717948717949,760.7051282051282,889.4266666666666,1023.5384615384615,1.0,784.4230769230769,0.9871794871794872,0.05128205128205128,0.08974358974358974,24.653667277324747,20.712817552615903,8.299619423648073,11.407341638724896,416.6666666666667
16,OGWM_101,no_TMS,incompatible,neutral,5.775510204081633,624.1836734693877,769.5918367346939,897.0,1017.1224489795918,1.0,818.1632653061224,1.0,0.0,0.061224489795918366,47.1161794649916,47.924090878012976,5.247481322052914,10.507608102432048,392.9387755102041
17,OGWM_101,no_TMS,incompatible,valid,4.388888888888889,650.6666666666666,828.4444444444445,929.7777777777778,1083.7777777777778,1.0,867.5,1.0,0.05555555555555555,0.05555555555555555,81.00641289662529,80.09891285656147,10.020007101591583,11.663460652980866,433.1111111111111
18,OGWM_103,PFC_cTBS,compatible,invalid,5.090909090909091,540.5454545454545,806.8636363636364,874.6842105263158,973.4545454545455,1.0,796.3636363636364,1.0,0.045454545454545456,0.18181818181818182,84.9730482856752,73.0272098233114,8.597065615039227,19.425376082651553,432.90909090909093
19,OGWM_103,PFC_cTBS,compatible,neutral,5.0754716981132075,526.377358490566,752.433962264151,859.125,969.9056603773585,1.0,724.2452830188679,0.9811320754716981,0.07547169811320754,0.11320754716981132,38.36801465553924,37.719703399674756,12.034325627741755,15.293750278680257,443.52830188679246
20,OGWM_103,PFC_cTBS,compatible,valid,4.963414634146342,500.1463414634146,720.1463414634146,808.6716417910447,909.4634146341464,1.0,779.109756097561,1.0,0.012195121951219513,0.07317073170731707,51.1358343201082,29.691881748888612,5.798206757822277,10.753153338715235,409.3170731707317
21,OGWM_103,PFC_cTBS,incompatible,invalid,5.0,565.72,853.08,919.4126984126984,1048.3466666666666,1.0,805.6933333333334,0.96,0.08,0.22666666666666666,-3.5870191517851646,4.7751258550021385,13.711915562601538,26.469570658148452,482.62666666666667
22,OGWM_103,PFC_cTBS,incompatible,neutral,5.18,533.58,799.0,869.2272727272727,994.1,1.0,724.12,0.98,0.14,0.18,43.69779131523349,46.42883349931023,23.009844861655647,26.418857937283985,460.52
23,OGWM_103,PFC_cTBS,incompatible,valid,4.7,569.3,856.3,950.8888888888889,1045.2,1.0,719.65,1.0,0.2,0.25,40.52892524340951,-19.311509620204415,24.725156834326917,31.0829012431813,475.9
24,OGWM_103,PFC_iTBS,compatible,invalid,5.333333333333333,473.1666666666667,732.9166666666666,799.9,924.0833333333334,1.0,709.4166666666666,1.0,0.041666666666666664,0.125,47.9284319776006,24.99918239423545,9.913858370496074,17.53084967183968,450.9166666666667
25,OGWM_103,PFC_iTBS,compatible,neutral,3.0,479.3469387755102,709.530612244898,811.8723404255319,929.1632653061224,1.0,707.795918367347,1.0,0.08163265306122448,0.16326530612244897,21.701990246811164,24.928168355617764,10.932445954880588,18.828556661570772,449.81632653061223
26,OGWM_103,PFC_iTBS,compatible,valid,6.6375,478.525,737.425,814.5416666666666,938.6,1.0,695.0875,0.975,0.0875,0.2,56.309961589302965,39.267394285942444,14.156262942376461,23.09807703959151,460.075
27,OGWM_103,PFC_iTBS,incompatible,invalid,5.342105263157895,511.5657894736842,781.1447368421053,879.7702702702703,1011.5657894736842,1.0,707.6842105263158,0.9736842105263158,0.15789473684210525,0.27631578947368424,30.711675173176648,7.559424409264777,20.12314237267477,33.737072546176606,500.0
28,OGWM_103,PFC_iTBS,incompatible,neutral,3.0377358490566038,534.5094339622641,796.8867924528302,856.6274509803922,1003.7358490566038,1.0,678.7358490566038,1.0,0.1320754716981132,0.24528301886792453,83.00478275658008,62.52948119930816,18.20859451647659,30.266619068544365,469.22641509433964
29,OGWM_103,PFC_iTBS,incompatible,valid,6.565217391304348,459.95652173913044,783.4347826086956,841.6,977.5652173913044,1.0,699.1304347826087,1.0,0.21739130434782608,0.2608695652173913,33.612559717939895,37.237407553996334,30.963733642419832,41.00881066827821,517.6086956521739
30,OGWM_103,no_TMS,compatible,invalid,3.0434782608695654,457.2173913043478,717.0434782608696,794.45,926.0434782608696,1.0,667.6521739130435,1.0,0.08695652173913043,0.21739130434782608,-30.64050762223219,-36.37668654544463,14.584055655042032,28.953660907958465,468.82608695652175
31,OGWM_103,no_TMS,compatible,neutral,5.333333333333333,478.4074074074074,659.8148148148148,749.6666666666666,831.1481481481482,1.0,679.4629629629629,0.9814814814814815,0.0,0.05555555555555555,39.27891091264656,24.97633087098002,4.5466921944642325,9.155403559971834,352.74074074074076
32,OGWM_103,no_TMS,compatible,valid,6.658536585365853,464.219512195122,667.9024390243902,768.3150684931506,845.780487804878,1.0,699.560975609756,1.0,0.036585365853658534,0.06097560975609756,55.30323707480919,25.359419910017007,8.793513472067993,12.076721447732462,381.5609756097561
33,OGWM_103,no_TMS,incompatible,invalid,2.9876543209876543,529.6666666666666,732.7777777777778,825.7671232876712,931.7777777777778,1.0,727.283950617284,0.9753086419753086,0.024691358024691357,0.09876543209876543,21.22755692444952,16.452434472952284,8.84897463608105,15.382287231600023,402.1111111111111
34,OGWM_103,no_TMS,incompatible,neutral,5.470588235294118,497.2156862745098,757.0588235294117,832.7619047619048,916.7843137254902,1.0,673.1372549019608,0.9411764705882353,0.09803921568627451,0.13725490196078433,32.59257284238937,21.546545860329637,14.985095553339711,21.754663918164713,419.5686274509804
35,OGWM_103,no_TMS,incompatible,valid,6.7,500.1,689.4,777.9473684210526,887.6,1.0,691.6,1.0,0.05,0.05,108.84196205871572,106.21267230961021,8.22748218485528,10.987344138477948,387.5
36,OGWM_104,PFC_cTBS,compatible,invalid,4.8,579.4,757.3,865.375,945.3,1.0,644.75,1.0,0.0,0.0,88.71808309643588,88.80691837238969,1.9574421616953999,2.5624282027959966,365.9
37,OGWM_104,PFC_cTBS,compatible,neutral,5.264150943396227,539.4150943396227,747.8679245283018,886.2045454545455,953.5094339622641,1.0,635.3207547169811,0.9811320754716981,0.018867924528301886,0.03773584905660377,54.04093756153391,73.57573022759641,6.4672378143095575,8.137140383472298,414.0943396226415
38,OGWM_104,PFC_cTBS,compatible,valid,4.975609756097561,514.780487804878,671.5853658536586,798.65625,864.329268292683,1.0,794.0975609756098,0.9390243902439024,0.0,0.0,22.29844143368112,43.994294484428664,2.7865755248830677,4.066721297000926,349.5487804878049
39,OGWM_104,PFC_cTBS,incompatible,invalid,4.6625,768.325,1002.15,1116.6119402985075,1199.775,1.0,596.95,0.9625,0.05,0.1125,23.592192174712846,8.942290168180303,8.999010879894225,16.558230345296238,431.45
40,OGWM_104,PFC_cTBS,incompatible,neutral,5.325581395348837,757.3720930232558,957.8837209302326,1086.6944444444443,1162.1860465116279,1.0,556.0,0.9534883720930233,0.023255813953488372,0.06976744186046512,31.4697917225256,19.358010234467745,6.584210238108037,11.799322551473523,404.8139534883721
41,OGWM_104,PFC_cTBS,incompatible,valid,4.85,643.2,959.3,1093.1176470588234,1157.4,1.0,659.05,1.0,0.15,0.25,11.316399226413273,1.67124878473102,21.175853427784777,30.30256770170748,514.2
42,OGWM_104,PFC_iTBS,compatible,invalid,7.391304347826087,563.1739130434783,728.6521739130435,806.2,933.9130434782609,1.0,624.2608695652174,1.0,0.0,0.0,22.347889406953165,7.276593606064833,2.760676175002281,3.1055282474888277,370.7391304347826
43,OGWM_104,PFC_iTBS,compatible,neutral,2.6226415094339623,543.0566037735849,721.622641509434,837.7209302325581,938.433962264151,1.0,662.8301886792453,1.0,0.0,0.0,43.922167919400025,51.32519771881151,2.5660851240122007,3.3296457635973704,395.37735849056605
44,OGWM_104,PFC_iTBS,compatible,valid,4.988095238095238,508.4047619047619,681.0,791.986301369863,902.3333333333334,1.0,592.3809523809524,0.9880952380952381,0.0,0.03571428571428571,17.962071926334243,23.146983543611015,4.6348672981348935,8.059259975152148,393.92857142857144
45,OGWM_104,PFC_iTBS,incompatible,invalid,7.213333333333333,700.7066666666667,925.32,1008.1818181818181,1139.52,1.0,534.3866666666667,0.9866666666666667,0.06666666666666667,0.09333333333333334,28.114594066376103,48.56076339687373,9.634342450407432,13.484143663301833,438.81333333333333
46,OGWM_104,PFC_iTBS,incompatible,neutral,2.6,702.84,954.72,1064.9333333333334,1175.52,1.0,601.22,0.98,0.1,0.16,14.713159378154947,29.304190489132402,17.981192984847226,25.393091789164785,472.68
47,OGWM_104,PFC_iTBS,incompatible,valid,5.05,634.2,887.9,933.4444444444445,1110.3,1.0,516.65,1.0,0.15,0.15,55.374212691558895,55.04582214264194,25.50697430668668,25.34010898020917,476.1
48,OGWM_104,no_TMS,compatible,invalid,4.0,619.25,853.5,959.7619047619048,1082.0,1.0,590.1666666666666,1.0,0.0,0.0,29.91060922001087,45.29288157443397,3.092456566106982,5.639578556775615,462.75
49,OGWM_104,no_TMS,compatible,neutral,5.333333333333333,586.3921568627451,804.8039215686274,914.3571428571429,1007.3333333333334,1.0,603.5098039215686,0.6666666666666666,0.0,0.0196078431372549,-44.815026696412616,-54.79177642623115,4.0846100468604964,8.467698992751531,420.94117647058823
50,OGWM_104,no_TMS,compatible,valid,5.536585365853658,476.9146341463415,648.7439024390244,775.6025641025641,883.2560975609756,1.0,653.109756097561,0.9878048780487805,0.0,0.0,-8.939067441255581,4.299741465913924,3.554012617103997,4.402065220310309,406.3414634146341
51,OGWM_104,no_TMS,incompatible,invalid,4.0,780.9350649350649,1017.3246753246754,1120.7285714285715,1252.1688311688313,1.0,566.987012987013,0.974025974025974,0.012987012987012988,0.025974025974025976,27.74312806180173,1.3543854323242706,5.228629320467524,7.046152281028216,471.23376623376623
52,OGWM_104,no_TMS,incompatible,neutral,5.723404255319149,678.0,933.8936170212766,1040.6304347826087,1141.872340425532,1.0,662.8297872340426,0.5957446808510638,0.02127659574468085,0.0851063829787234,-15.126136327181786,9.7065684323596,6.995991972476318,12.77689537233264,463.8723404255319
53,OGWM_104,no_TMS,incompatible,valid,6.0,715.2,1021.4,1165.9411764705883,1236.9,1.0,570.75,0.95,0.1,0.2,58.33819927714579,61.3432515146156,17.269882791365866,31.675755448093774,521.7
54,OGWM_105,PFC_cTBS,compatible,invalid,7.0,496.75,634.3333333333334,778.9166666666666,861.8333333333334,1.0,455.5416666666667,1.0,0.0,0.041666666666666664,12.58008062132412,-3.375728545912242,4.292176232597946,8.346508597506975,365.0833333333333
55,OGWM_105,PFC_cTBS,compatible,neutral,1.9615384615384615,472.9807692307692,612.1538461538462,717.5576923076923,814.9807692307693,1.0,453.96153846153845,1.0,0.019230769230769232,0.038461538461538464,-8.65676565301424,4.477542544877907,4.920061629017847,6.574687404886107,342.0
56,OGWM_105,PFC_cTBS,compatible,valid,6.0,476.30120481927713,600.4457831325301,713.1686746987951,811.7831325301205,1.0,478.1566265060241,0.9879518072289156,0.024096385542168676,0.024096385542168676,4.717288494046421,0.029401653767755272,4.601814000119412,5.873825137235088,335.48192771084337
57,OGWM_105,PFC_cTBS,incompatible,invalid,7.051282051282051,511.71794871794873,683.4871794871794,804.0,897.7051282051282,1.0,495.88461538461536,0.9871794871794872,0.0641025641025641,0.15384615384615385,18.5547205853908,23.818478246891818,11.254207871284061,16.865321888490254,385.9871794871795
58,OGWM_105,PFC_cTBS,incompatible,neutral,2.0,491.7,658.78,766.6,869.36,1.0,461.76,1.0,0.06,0.1,-5.995647792915829,11.467446553171806,11.834326921581114,17.81412801412787,377.66
59,OGWM_105,PFC_cTBS,incompatible,valid,6.0,499.8181818181818,688.3636363636364,783.4090909090909,887.3636363636364,1.0,472.6818181818182,1.0,0.13636363636363635,0.13636363636363635,2.882198202603968,-12.13130658878136,14.775942683625699,17.808454354830314,387.54545454545456
60,OGWM_105,PFC_iTBS,compatible,invalid,4.086956521739131,486.2173913043478,631.5217391304348,752.3913043478261,863.0434782608696,1.0,510.7826086956522,0.9565217391304348,0.043478260869565216,0.043478260869565216,-33.993470589088744,-47.79723528015908,7.682094520711641,9.815387212840731,376.82608695652175
61,OGWM_105,PFC_iTBS,compatible,neutral,4.75,482.38461538461536,619.5576923076923,747.5384615384615,866.3461538461538,1.0,460.25,1.0,0.019230769230769232,0.019230769230769232,25.75753737814277,32.55573118158484,4.618149578349234,5.937709393922358,383.96153846153845
62,OGWM_105,PFC_iTBS,compatible,valid,6.3,478.4875,608.2625,725.7375,834.7875,1.0,488.475,0.975,0.0375,0.05,-0.11675353931795947,-9.207794002106072,8.291643470508165,9.034032192656365,356.3
63,OGWM_105,PFC_iTBS,incompatible,invalid,3.9876543209876543,555.1358024691358,736.6666666666666,839.1625,970.7283950617284,1.0,503.25925925925924,0.9876543209876543,0.06172839506172839,0.09876543209876543,45.632138470160456,56.008455957988765,12.30545875750174,15.615158110763323,415.5925925925926
64,OGWM_105,PFC_iTBS,incompatible,neutral,4.653846153846154,514.1346153846154,690.1923076923077,812.6666666666666,920.0192307692307,1.0,527.5961538461538,1.0,0.057692307692307696,0.09615384615384616,73.46581834000925,58.080503849348716,12.065116039663913,17.604390436248277,405.88461538461536
65,OGWM_105,PFC_iTBS,incompatible,valid,6.391304347826087,513.0,668.8260869565217,761.6086956521739,872.0869565217391,1.0,514.8260869565217,1.0,0.08695652173913043,0.13043478260869565,23.514797303402574,37.576371295364055,10.41775776810399,12.307613305962358,359.0869565217391
66,OGWM_105,no_TMS,compatible,invalid,6.190476190476191,498.3333333333333,655.1904761904761,739.4761904761905,835.8095238095239,1.0,507.7142857142857,0.9523809523809523,0.047619047619047616,0.047619047619047616,37.330468430835566,53.26642768007129,6.9090369976579735,8.405779847289166,337.4761904761905
67,OGWM_105,no_TMS,compatible,neutral,3.3333333333333335,462.921568627451,596.2352941176471,704.02,811.0980392156863,1.0,493.84313725490193,1.0,0.0196078431372549,0.0196078431372549,39.874204045380765,39.0340990712215,5.023522296685769,6.266774550681406,348.1764705882353
68,OGWM_105,no_TMS,compatible,valid,5.7073170731707314,464.219512195122,605.8536585365854,703.716049382716,794.0,1.0,508.780487804878,1.0,0.024390243902439025,0.036585365853658534,29.006241591832033,13.903055436887282,5.1463286591239,7.7914090237511004,329.780487804878
69,OGWM_105,no_TMS,incompatible,invalid,6.012345679012346,519.1728395061729,656.2716049382716,761.0246913580247,860.1481481481482,1.0,483.7037037037037,0.9753086419753086,0.04938271604938271,0.07407407407407407,8.763526930596717,18.176180608608405,7.218416555671934,9.67932252365178,340.9753086419753
70,OGWM_105,no_TMS,incompatible,neutral,3.3653846153846154,499.71153846153845,660.0,758.9230769230769,851.5384615384615,1.0,502.9423076923077,0.9807692307692307,0.057692307692307696,0.07692307692307693,80.78949354384234,57.851234121937594,7.653960937291517,10.881219338398507,351.8269230769231
71,OGWM_105,no_TMS,incompatible,valid,5.666666666666667,514.0416666666666,674.4583333333334,784.5416666666666,861.7083333333334,1.0,497.1666666666667,1.0,0.125,0.125,25.934080700451148,39.377557071458035,14.587907322148183,16.712709535771562,347.6666666666667
72,OGWM_106,PFC_cTBS,compatible,invalid,4.85,581.1,871.3,982.7894736842105,1108.2,1.0,798.75,0.85,0.0,0.15,-30.585428146366098,-15.318311683645451,7.297485402880118,23.98391848148057,527.1
73,OGWM_106,PFC_cTBS,compatible,neutral,3.82,534.04,749.04,889.4166666666666,1030.68,1.0,774.02,0.96,0.0,0.06,-12.985362092199367,-2.384074439894436,8.26195339642216,15.65625510742622,496.64
74,OGWM_106,PFC_cTBS,compatible,valid,6.0394736842105265,607.5131578947369,873.0921052631579,939.2089552238806,1095.5131578947369,1.0,846.328947368421,0.9605263157894737,0.013157894736842105,0.05263157894736842,-2.224059132103052,-9.51381256436794,9.851073307358154,14.469005697389106,488.0
75,OGWM_106,PFC_cTBS,incompatible,invalid,4.773333333333333,619.28,892.5333333333333,1005.536231884058,1147.5066666666667,1.0,783.76,0.9333333333333333,0.05333333333333334,0.10666666666666667,-18.02483868064532,-2.188920524601048,12.692297638192905,20.132258971202294,528.2266666666667
76,OGWM_106,PFC_cTBS,incompatible,neutral,3.5,585.4166666666666,850.2708333333334,956.825,1061.2916666666667,1.0,763.2708333333334,0.9791666666666666,0.0625,0.20833333333333334,-19.672529490895656,-18.37662509797444,12.14584199145896,22.064811467719124,475.875
77,OGWM_106,PFC_cTBS,incompatible,valid,6.086956521739131,510.9130434782609,772.6521739130435,881.2727272727273,1025.7826086956522,1.0,824.7826086956521,0.9565217391304348,0.13043478260869565,0.21739130434782608,22.167134021947355,3.9632905982686735,23.86150763493792,31.3825902270207,514.8695652173913
78,OGWM_106,PFC_iTBS,compatible,invalid,6.909090909090909,637.6363636363636,838.9090909090909,966.1428571428571,1025.0,1.0,631.3181818181819,1.0,0.0,0.0,-15.427707303490086,0.3821703166688234,8.12964225486843,8.378328830055672,387.3636363636364
79,OGWM_106,PFC_iTBS,compatible,neutral,3.2830188679245285,715.7924528301887,961.9433962264151,1054.450980392157,1153.2830188679245,1.0,695.5283018867924,0.9622641509433962,0.0,0.03773584905660377,31.181035764258112,19.170322099555587,9.169170739651358,13.976914304134056,437.49056603773585
80,OGWM_106,PFC_iTBS,compatible,valid,4.626506024096385,757.2530120481928,981.9879518072289,1062.1891891891892,1172.987951807229,1.0,577.2168674698795,0.9879518072289156,0.012048192771084338,0.012048192771084338,-33.312284699851986,-15.955508430378364,8.474610383314834,9.50109874008921,415.73493975903614
81,OGWM_106,PFC_iTBS,incompatible,invalid,7.0,657.1975308641976,889.074074074074,996.974358974359,1121.432098765432,1.0,618.2716049382716,0.9876543209876543,0.037037037037037035,0.1111111111111111,-7.613341310209997,1.0877491501300471,10.65032049461999,17.853103564793486,464.2345679012346
82,OGWM_106,PFC_iTBS,incompatible,neutral,3.3773584905660377,683.188679245283,924.6981132075472,1034.2888888888888,1156.3207547169811,1.0,659.3396226415094,0.9622641509433962,0.05660377358490566,0.1320754716981132,-40.11382010868044,-40.65742538545102,14.948056990278225,21.861694282333293,473.1320754716981
83,OGWM_106,PFC_iTBS,incompatible,valid,4.666666666666667,849.0,1076.4166666666667,1224.4761904761904,1290.4166666666667,1.0,580.8333333333334,1.0,0.0,0.08333333333333333,-43.88090066268151,-59.19204213807888,8.029363887109383,13.317248633660641,441.4166666666667
84,OGWM_106,no_TMS,compatible,invalid,6.090909090909091,466.0,726.5454545454545,835.3333333333334,926.1818181818181,1.0,740.5909090909091,0.9545454545454546,0.0,0.045454545454545456,78.16241875984922,65.63530048269905,8.97773344685178,21.478288851694867,460.1818181818182
85,OGWM_106,no_TMS,compatible,neutral,4.076923076923077,492.2307692307692,701.5384615384615,827.1363636363636,912.7692307692307,1.0,653.2115384615385,0.9615384615384616,0.0,0.019230769230769232,-33.32107243518291,-53.15971948508949,5.219019007564786,8.23122466763589,420.53846153846155
86,OGWM_106,no_TMS,compatible,valid,4.666666666666667,512.047619047619,760.1666666666666,853.7313432835821,951.6428571428571,1.0,719.3690476190476,1.0,0.023809523809523808,0.03571428571428571,2.663578259859274,-13.140928797518095,8.249022239381262,10.831342529113552,439.5952380952381
87,OGWM_106,no_TMS,incompatible,invalid,6.304878048780488,586.6585365853658,840.170731707317,940.9090909090909,1047.6707317073171,1.0,725.4146341463414,0.9634146341463414,0.08536585365853659,0.14634146341463414,31.870570623922365,27.449300991833795,13.463240954091573,20.00559452196937,461.0121951219512
88,OGWM_106,no_TMS,incompatible,neutral,4.115384615384615,546.6153846153846,782.6538461538462,910.4468085106383,1005.5384615384615,1.0,700.5,0.8653846153846154,0.038461538461538464,0.11538461538461539,-5.975862582063424,16.754037078933035,11.03751364872082,16.75023695087419,458.9230769230769
89,OGWM_106,no_TMS,incompatible,valid,4.666666666666667,459.9583333333333,766.4583333333334,823.8181818181819,971.2916666666666,1.0,772.9166666666666,1.0,0.125,0.2916666666666667,-22.08109303266033,-7.189355321146459,20.142444819127935,42.6593171622975,511.3333333333333
90,OGWM_107,PFC_cTBS,compatible,invalid,6.6521739130434785,533.0869565217391,923.4347826086956,922.6521739130435,1155.3478260869565,1.0,728.7826086956521,1.0,0.2608695652173913,0.21739130434782608,-49.55566435529368,-51.86380124768139,31.56872645208558,30.36643586434018,622.2608695652174
91,OGWM_107,PFC_cTBS,compatible,neutral,1.9615384615384615,531.8076923076923,773.8846153846154,900.24,1018.0769230769231,1.0,722.75,1.0,0.09615384615384616,0.09615384615384616,28.619566863927034,33.878444980005376,20.64016821677359,22.586080136456573,486.2692307692308
92,OGWM_107,PFC_cTBS,compatible,valid,6.333333333333333,471.93333333333334,744.92,830.5774647887324,977.5466666666666,1.0,766.16,0.9866666666666667,0.10666666666666667,0.16,-31.82359497956988,-5.285909086692358,15.442761079807376,21.308486023458602,505.61333333333334
93,OGWM_107,PFC_cTBS,incompatible,invalid,6.653846153846154,523.2564102564103,940.025641025641,981.1351351351351,1169.6410256410256,1.0,780.2435897435897,0.9358974358974359,0.32051282051282054,0.3974358974358974,-9.943978079652588,-24.69352984971703,44.15667446366469,53.357082928871826,646.3846153846154
94,OGWM_107,PFC_cTBS,incompatible,neutral,2.019230769230769,541.0961538461538,829.0576923076923,920.0408163265306,1078.8846153846155,1.0,796.2115384615385,1.0,0.07692307692307693,0.15384615384615385,-19.170562324551803,-20.45870009362123,17.37562574179801,26.12947048355286,537.7884615384615
95,OGWM_107,PFC_cTBS,incompatible,valid,6.2727272727272725,477.09090909090907,772.9090909090909,823.9090909090909,1036.1818181818182,1.0,770.5909090909091,1.0,0.13636363636363635,0.18181818181818182,-26.562794498544473,-26.975970804514656,16.578578845200255,21.553737880081442,559.0909090909091
96,OGWM_107,PFC_iTBS,compatible,invalid,5.0,526.3333333333334,754.6666666666666,884.9090909090909,1023.8333333333334,1.0,828.7916666666666,1.0,0.041666666666666664,0.041666666666666664,-34.332064547119806,-20.514344958350843,11.095241433345235,13.422413466609115,497.5
97,OGWM_107,PFC_iTBS,compatible,neutral,4.76,521.82,782.06,896.3541666666666,1028.12,1.0,810.88,0.94,0.02,0.06,-5.045872441894435,18.852966780183934,10.352290156814613,16.300765153096485,506.3
98,OGWM_107,PFC_iTBS,compatible,valid,5.333333333333333,507.8641975308642,772.4567901234568,869.3376623376623,998.6913580246913,1.0,806.3456790123457,0.9382716049382716,0.04938271604938271,0.06172839506172839,12.911512684652557,9.106293720108843,10.822668749016895,14.095035336141555,490.82716049382714
99,OGWM_107,PFC_iTBS,incompatible,invalid,4.9625,572.7375,911.0875,988.0384615384615,1179.0875,1.0,866.6,0.9875,0.175,0.225,16.07812193443054,20.706281017873955,22.62330345773087,32.794736084869825,606.35
100,OGWM_107,PFC_iTBS,incompatible,neutral,4.666666666666667,543.0392156862745,902.0196078431372,986.16,1150.3333333333333,1.0,779.4705882352941,0.9803921568627451,0.17647058823529413,0.27450980392156865,-21.0131643320422,-24.497011651544092,29.262209571300748,44.374562300714516,607.2941176470588
101,OGWM_107,PFC_iTBS,incompatible,valid,5.0,503.45454545454544,888.0909090909091,920.1111111111111,1146.9545454545455,1.0,756.6363636363636,1.0,0.2727272727272727,0.45454545454545453,43.27011078714148,52.20474742510859,42.35676145619187,54.61899357936391,643.5
102,OGWM_107,no_TMS,compatible,invalid,4.333333333333333,505.6666666666667,683.0952380952381,817.0,966.1904761904761,1.0,648.0952380952381,1.0,0.047619047619047616,0.047619047619047616,-20.243163633910374,-53.899903846366755,8.117543419009627,10.757987838620606,460.5238095238095
103,OGWM_107,no_TMS,compatible,neutral,5.392156862745098,525.4901960784314,815.1372549019608,903.3488372093024,1037.450980392157,1.0,693.1960784313726,0.9019607843137255,0.13725490196078433,0.17647058823529413,-31.059960825818408,-27.748595425821886,18.773024780856133,24.115039943592677,511.96078431372547
104,OGWM_107,no_TMS,compatible,valid,5.345679012345679,468.18518518518516,731.6172839506173,823.6438356164383,958.395061728395,1.0,634.074074074074,1.0,0.06172839506172839,0.09876543209876543,-5.558437964140321,0.3525589518516722,12.686561146012707,17.045599428244355,490.2098765432099
105,OGWM_107,no_TMS,incompatible,invalid,4.197530864197531,535.8518518518518,802.320987654321,871.7727272727273,1011.9876543209876,1.0,642.9012345679013,0.9753086419753086,0.1111111111111111,0.13580246913580246,12.298327491754188,26.30188889697782,17.37829573989839,21.881180433442108,476.1358024691358
106,OGWM_107,no_TMS,incompatible,neutral,5.166666666666667,517.3958333333334,860.7708333333334,907.0217391304348,1105.7916666666667,1.0,649.875,0.9375,0.22916666666666666,0.2708333333333333,-9.794026897590548,-15.67853065332882,29.846410330913045,35.3685525801242,588.3958333333334
107,OGWM_107,no_TMS,incompatible,valid,5.476190476190476,504.85714285714283,813.5238095238095,903.1764705882352,1072.857142857143,1.0,685.9047619047619,0.9523809523809523,0.19047619047619047,0.23809523809523808,-52.84827747495731,-52.396246268626925,24.035846619593197,24.692097583636013,568.0
108,OGWM_108,PFC_cTBS,compatible,invalid,6.045454545454546,474.1818181818182,684.0,793.0909090909091,866.5454545454545,1.0,717.0909090909091,1.0,0.0,0.0,32.34183330134309,45.64200724982649,6.003442320476474,8.046552775829841,392.3636363636364
109,OGWM_108,PFC_cTBS,compatible,neutral,3.981132075471698,479.7169811320755,655.9433962264151,762.2244897959183,890.188679245283,1.0,720.0188679245283,0.9811320754716981,0.0,0.018867924528301886,16.435118815979173,35.89433300810614,4.762971435516643,7.543813464383282,410.47169811320754
110,OGWM_108,PFC_cTBS,compatible,valid,5.036144578313253,450.56626506024094,638.3253012048193,738.4285714285714,864.433734939759,1.0,673.5180722891566,0.9879518072289156,0.0,0.0,35.9312753599936,43.12559333293407,5.6513218156009515,7.640713199948994,413.86746987951807
111,OGWM_108,PFC_cTBS,incompatible,invalid,5.9523809523809526,521.3571428571429,695.3809523809524,792.4615384615385,931.5,1.0,701.6190476190476,0.9761904761904762,0.03571428571428571,0.07142857142857142,-10.157854652918463,-26.30248961276185,11.959829930559737,17.66057253167558,410.14285714285717
112,OGWM_108,PFC_cTBS,incompatible,neutral,4.056603773584905,506.2830188679245,713.2264150943396,819.8235294117648,938.9056603773585,1.0,681.5471698113207,1.0,0.09433962264150944,0.1320754716981132,7.049085892666844,2.863977936596499,14.757037342590872,19.726075632706433,432.62264150943395
113,OGWM_108,PFC_cTBS,incompatible,valid,4.863636363636363,514.2727272727273,690.8181818181819,827.7,925.7272727272727,1.0,678.7727272727273,1.0,0.045454545454545456,0.13636363636363635,45.48712472539001,57.71059832510518,8.85778309233382,20.001644896348896,411.45454545454544
114,OGWM_108,PFC_iTBS,compatible,invalid,7.0,693.25,769.2916666666666,1060.0,794.6666666666666,1.0,776.5833333333334,1.0,0.0,0.0,-14.303060525630643,-14.210432886196367,3.808522309042427,4.129886040965719,101.41666666666667
115,OGWM_108,PFC_iTBS,compatible,neutral,1.9583333333333333,680.7708333333334,741.6875,1315.0,742.625,1.0,710.5416666666666,1.0,0.0,0.0,30.028204907751284,67.06306501441954,3.4017688080817012,3.688209018692954,61.854166666666664
