,subject,target,TrialType,BlockType,block,move_init_bound_msecRT,enter_box_msecRT,velocity_drop_msecRT,msecRT,ACC,probemsecRT,probeACC,corrected_movements,corrected_movements_1_4,movement_angle,movement_angle_1_4,movement_angle_difference,movement_angle_difference_1_4,movement_time_msecRT,trial_count,correction_proportion,correction_proportion_1_4
223,OGWM_114,PFC_iTBS,compatible,neutral,219,23607.0,33010.0,39025.0,48588.0,51,32124,51,0.0,0.0,940.0761628630781,2372.3198731384928,218.71029076912535,290.2384274788823,24981.0,54.0,0.0,0.0
224,OGWM_114,PFC_iTBS,compatible,valid,303,41749.0,59215.0,69499.0,83961.0,82,55604,80,1.0,2.0,-592.4578327590739,46.762143847976574,478.6120787617185,645.2497171129284,42212.0,84.0,0.011904761904761904,0.023809523809523808
225,OGWM_114,PFC_iTBS,incompatible,invalid,543,42839.0,58002.0,67254.0,81324.0,78,56276,77,1.0,6.0,1042.6311830386069,891.8146511114876,477.73770740077384,996.9803702107215,38485.0,84.0,0.011904761904761904,0.07142857142857142
226,OGWM_114,PFC_iTBS,incompatible,neutral,210,27499.0,39237.0,45321.0,53807.0,50,35629,50,1.0,2.0,866.0917082893344,596.1106259908491,396.9100856114135,569.4957045898068,26308.0,54.0,0.018518518518518517,0.037037037037037035
227,OGWM_114,PFC_iTBS,incompatible,valid,83,11421.0,16127.0,19175.0,23823.0,22,14809,22,1.0,3.0,420.5855405475045,295.578508185713,217.44464410036966,448.2665865146234,12402.0,24.0,0.041666666666666664,0.125
228,OGWM_114,no_TMS,compatible,invalid,183,10876.0,14714.0,18320.0,22157.0,23,15539,23,0.0,0.0,2292.0798153602,2240.554416596074,132.25051414970594,193.1849185656729,11281.0,23.0,0.0,0.0
229,OGWM_114,no_TMS,compatible,neutral,126,26069.0,36864.0,43287.0,52087.0,54,38883,54,0.0,0.0,370.3378305608883,1794.4487165651487,242.41146064634478,319.83829984893475,26018.0,54.0,0.0,0.0
230,OGWM_114,no_TMS,compatible,valid,381,38376.0,56726.0,63629.0,79423.0,82,56579,79,5.0,10.0,-2784.7231225426585,-2109.8303145200157,985.7791193515756,1468.9161950728185,41047.0,86.0,0.05813953488372093,0.11627906976744186
231,OGWM_114,no_TMS,incompatible,invalid,630,42159.0,61679.0,71453.0,87424.0,79,54456,79,6.0,12.0,-174.4382434076799,778.8154071887955,1190.3911589673837,1929.8423555849376,45265.0,85.0,0.07058823529411765,0.1411764705882353
232,OGWM_114,no_TMS,incompatible,neutral,123,26781.0,37077.0,43527.0,52164.0,52,31554,51,1.0,1.0,-532.9828654895543,1850.8821809111355,442.7715464914236,430.8307336053394,25383.0,54.0,0.018518518518518517,0.018518518518518517
233,OGWM_114,no_TMS,incompatible,valid,87,9661.0,15055.0,17593.0,19990.0,19,13549,19,1.0,2.0,368.09002044019053,447.14963047367024,286.9466877619757,516.3615147375531,10329.0,22.0,0.045454545454545456,0.09090909090909091
234,OGWM_115,PFC_cTBS,compatible,invalid,119,10203.0,14313.0,12474.0,17274.0,21,12646,21,0.0,0.0,557.048326588056,573.1785357674362,82.04834395548599,97.2462782100173,7071.0,21.0,0.0,0.0
235,OGWM_115,PFC_cTBS,compatible,neutral,171,24732.0,35829.0,33974.0,46165.0,52,31336,52,0.0,1.0,2021.341977491897,1952.8441098788144,420.0555573153558,577.013113535862,21433.0,54.0,0.0,0.018518518518518517
236,OGWM_115,PFC_cTBS,compatible,valid,486,35642.0,51332.0,39001.0,63090.0,80,45383,80,0.0,4.0,1793.3109760173145,2949.959469827965,471.7576817033017,786.6120408594876,27448.0,84.0,0.0,0.047619047619047616
237,OGWM_115,PFC_cTBS,incompatible,invalid,464,41573.0,63959.0,38858.0,77086.0,83,52790,83,10.0,21.0,662.4400215686135,372.91940703087846,1438.3961891998567,2809.700914517377,35513.0,87.0,0.11494252873563218,0.2413793103448276
238,OGWM_115,PFC_cTBS,incompatible,neutral,169,27085.0,40184.0,32209.0,49002.0,49,30585,47,4.0,8.0,1382.0483957105064,1417.2687393226306,867.2326588360213,1324.5365042094072,21917.0,54.0,0.07407407407407407,0.14814814814814814
239,OGWM_115,PFC_cTBS,incompatible,valid,128,10479.0,16581.0,11917.0,20271.0,22,14823,22,4.0,6.0,208.57086930499344,-74.19232487025218,500.02578386115067,776.2189855281318,9792.0,24.0,0.16666666666666666,0.25
240,OGWM_115,PFC_iTBS,compatible,invalid,160,12946.0,17314.0,7603.0,19923.0,22,14207,22,0.0,0.0,332.032635836777,697.6956389113483,107.41913295307882,137.34825755813597,6977.0,23.0,0.0,0.0
241,OGWM_115,PFC_iTBS,compatible,neutral,106,32120.0,43974.0,27890.0,51500.0,52,39019,52,2.0,4.0,-658.0212152521979,-268.8527186939499,443.5348154991814,605.2154861731307,19380.0,54.0,0.037037037037037035,0.07407407407407407
242,OGWM_115,PFC_iTBS,compatible,valid,468,46921.0,62303.0,41982.0,74345.0,83,63978,83,1.0,1.0,1672.775194358924,1983.303956138178,453.32534892536154,589.6909661027532,27424.0,84.0,0.011904761904761904,0.011904761904761904
243,OGWM_115,PFC_iTBS,incompatible,invalid,595,51990.0,71038.0,36455.0,81044.0,80,60589,78,6.0,10.0,3414.9200827901795,3413.6560511577945,1029.7830422153772,1783.650270532767,29054.0,85.0,0.07058823529411765,0.11764705882352941
244,OGWM_115,PFC_iTBS,incompatible,neutral,99,33970.0,43866.0,30460.0,51614.0,50,40837,50,3.0,3.0,595.6241237320703,-71.34752247792707,426.3518955576626,621.6055169287891,17644.0,54.0,0.05555555555555555,0.05555555555555555
245,OGWM_115,PFC_iTBS,incompatible,valid,123,13158.0,19182.0,15491.0,23110.0,22,17524,21,2.0,3.0,-369.0776354365663,-760.2236576962267,318.42044995065237,549.068454571362,9952.0,24.0,0.08333333333333333,0.125
246,OGWM_115,no_TMS,compatible,invalid,104,14872.0,21120.0,20521.0,25662.0,24,18298,24,0.0,1.0,32.081636900242444,681.2784536564255,125.40067810804032,260.4257458853889,10790.0,24.0,0.0,0.041666666666666664
247,OGWM_115,no_TMS,compatible,neutral,214,30523.0,44957.0,33024.0,53518.0,53,39497,52,2.0,2.0,-1672.350570547172,-2328.634732590842,473.00511438076643,646.030766001069,22995.0,54.0,0.037037037037037035,0.037037037037037035
248,OGWM_115,no_TMS,compatible,valid,560,44922.0,64322.0,55466.0,76650.0,84,62712,84,0.0,1.0,5896.648232816138,6502.694540302001,543.3504468500844,812.3057190700525,31728.0,85.0,0.0,0.011764705882352941
249,OGWM_115,no_TMS,incompatible,invalid,347,53205.0,75963.0,64875.0,90147.0,80,61828,79,6.0,11.0,1236.1636019126956,-359.5431033452285,938.2107639858255,1602.6129334096943,36942.0,84.0,0.07142857142857142,0.13095238095238096
250,OGWM_115,no_TMS,incompatible,neutral,213,33295.0,46387.0,36769.0,55910.0,52,41823,51,3.0,5.0,47.100602240914526,489.82068608114514,582.069100931781,997.7019941036194,22615.0,54.0,0.05555555555555555,0.09259259259259259
251,OGWM_115,no_TMS,incompatible,valid,137,13743.0,19869.0,14496.0,23197.0,21,19335,21,1.0,2.0,-456.38566285854347,-198.11981184847258,170.6869875755833,345.6854355734324,9454.0,23.0,0.043478260869565216,0.08695652173913043
252,OGWM_116,PFC_cTBS,compatible,invalid,141,11095.0,14085.0,12469.0,16582.0,21,12130,21,0.0,0.0,546.2363730220745,-519.4950911452847,44.22903930291747,51.97623003135823,5487.0,22.0,0.0,0.0
253,OGWM_116,PFC_cTBS,compatible,neutral,206,25073.0,32587.0,30485.0,39049.0,51,30797,50,0.0,0.0,-526.1658080875599,-509.6595075570535,101.06035345512714,125.64663698182252,13976.0,54.0,0.0,0.0
254,OGWM_116,PFC_cTBS,compatible,valid,349,38893.0,49177.0,44680.0,58030.0,81,49730,79,0.0,0.0,-1233.7821551116026,1300.733442904161,193.22765737957818,193.63534459505692,19137.0,84.0,0.0,0.0
255,OGWM_116,PFC_cTBS,incompatible,invalid,533,45538.0,57662.0,43403.0,66950.0,80,46899,80,3.0,3.0,1842.0027398529867,2743.3701019970945,477.76629040186776,525.0226694549826,21412.0,86.0,0.03488372093023256,0.03488372093023256
256,OGWM_116,PFC_cTBS,incompatible,neutral,201,29696.0,37876.0,30939.0,44248.0,50,31035,48,0.0,0.0,1054.121747687837,1061.550078627801,149.39861367089637,163.0003831028816,14552.0,54.0,0.0,0.0
257,OGWM_116,PFC_cTBS,incompatible,valid,100,11821.0,16087.0,14703.0,19696.0,23,12660,23,2.0,2.0,-443.11100473351246,271.72126549251743,322.8362829375361,342.5434769820797,7875.0,24.0,0.08333333333333333,0.08333333333333333
258,OGWM_116,PFC_iTBS,compatible,invalid,129,10001.0,13027.0,11733.0,15444.0,21,9970,21,0.0,0.0,175.08776200916705,541.1137051780123,40.735040261893914,47.87589431507047,5443.0,23.0,0.0,0.0
259,OGWM_116,PFC_iTBS,compatible,neutral,148,24599.0,34609.0,33424.0,40432.0,51,30552,51,0.0,1.0,1280.5422297949688,1120.2259948724382,134.56031507672665,319.2519996105927,15833.0,54.0,0.0,0.018518518518518517
260,OGWM_116,PFC_iTBS,compatible,valid,476,42738.0,56610.0,52656.0,66808.0,84,46751,83,0.0,0.0,2154.571170837484,1100.4531543838898,219.25979993859565,239.220833301344,24070.0,85.0,0.0,0.0
261,OGWM_116,PFC_iTBS,incompatible,invalid,494,43405.0,56883.0,50968.0,67469.0,78,47807,77,4.0,4.0,1070.8156329400726,2148.080013431811,547.0578290313756,564.1096640583748,24064.0,85.0,0.047058823529411764,0.047058823529411764
262,OGWM_116,PFC_iTBS,incompatible,neutral,158,29138.0,37701.0,34877.0,45086.0,52,31562,50,2.0,3.0,192.17889817029092,-929.5775282225469,402.54206544464876,508.56979143791455,15948.0,54.0,0.037037037037037035,0.05555555555555555
263,OGWM_116,PFC_iTBS,incompatible,valid,128,12331.0,16749.0,17443.0,19750.0,23,12679,23,3.0,3.0,2304.9554483704487,1253.0534496540165,412.322202696451,436.4137963698166,7419.0,23.0,0.13043478260869565,0.13043478260869565
264,OGWM_116,no_TMS,compatible,invalid,128,11798.0,16334.0,16141.0,20056.0,24,13466,24,0.0,0.0,349.6641817947962,1438.1017023685372,61.11008211870026,65.95229245628386,8258.0,24.0,0.0,0.0
265,OGWM_116,no_TMS,compatible,neutral,198,26402.0,36960.0,39219.0,46098.0,54,33360,53,0.0,0.0,-292.555124404156,-1665.7927143497038,162.42231591924218,215.74554386057733,19696.0,54.0,0.0,0.0
266,OGWM_116,no_TMS,compatible,valid,501,37903.0,51110.0,56539.0,64866.0,83,51049,82,0.0,0.0,-1176.724194603557,-1475.6491659697806,222.03427837836432,272.6036056401515,26963.0,85.0,0.0,0.0
267,OGWM_116,no_TMS,incompatible,invalid,420,44506.0,55944.0,58990.0,69172.0,80,52116,75,0.0,2.0,-1392.3516338289003,-72.08780855804036,258.9637567111976,474.09151013665183,24666.0,84.0,0.0,0.023809523809523808
268,OGWM_116,no_TMS,incompatible,neutral,171,25674.0,32519.0,34983.0,42108.0,46,30126,46,2.0,2.0,736.5114190940432,-308.71267920191326,311.72464355890554,363.39302830563565,16434.0,54.0,0.037037037037037035,0.037037037037037035
269,OGWM_116,no_TMS,incompatible,valid,137,12799.0,15825.0,17716.0,19990.0,23,14370,22,0.0,0.0,208.61983634668564,-508.0039774927012,78.99703879294708,129.0399152718455,7191.0,23.0,0.0,0.0
270,OGWM_117,PFC_cTBS,compatible,invalid,83,10961.0,16117.0,15574.0,20157.0,22,15084,22,0.0,1.0,-1025.4122340976298,447.02793746394957,87.72767473601098,149.6572028455457,9196.0,22.0,0.0,0.045454545454545456
271,OGWM_117,PFC_cTBS,compatible,neutral,233,24912.0,33429.0,38694.0,45385.0,53,36035,52,0.0,0.0,-111.71263218356853,600.2228882762976,257.80298077572445,333.9040540470245,20473.0,54.0,0.0,0.0
272,OGWM_117,PFC_cTBS,compatible,valid,602,36266.0,53684.0,55624.0,72181.0,86,57983,83,2.0,3.0,2253.0872978923635,1541.0035308592478,517.2469974574649,732.8639243955769,35915.0,86.0,0.023255813953488372,0.03488372093023256
273,OGWM_117,PFC_cTBS,incompatible,invalid,298,43226.0,60960.0,64347.0,81374.0,80,53811,80,6.0,10.0,140.03604987526373,1108.4809974874242,965.8888319852515,1569.5688443913025,38148.0,86.0,0.06976744186046512,0.11627906976744186
274,OGWM_117,PFC_cTBS,incompatible,neutral,217,26338.0,41163.0,38661.0,51264.0,49,38327,47,11.0,16.0,-1268.9634950208197,-1224.8065908164904,1468.2155817067414,1984.6530573011478,24926.0,54.0,0.2037037037037037,0.2962962962962963
275,OGWM_117,PFC_cTBS,incompatible,valid,138,8752.0,14136.0,14175.0,18130.0,20,13194,20,3.0,6.0,-270.07243332247214,339.5898456377724,516.672915830804,946.4297480537416,9378.0,22.0,0.13636363636363635,0.2727272727272727
276,OGWM_117,PFC_iTBS,compatible,invalid,98,11045.0,16315.0,16146.0,20054.0,21,13467,21,2.0,3.0,1033.7653602333703,609.850055963059,286.53166400462806,415.7088002793143,9009.0,23.0,0.08695652173913043,0.13043478260869565
277,OGWM_117,PFC_iTBS,compatible,neutral,296,24893.0,34373.0,35760.0,45879.0,52,34788,51,0.0,0.0,-697.9234616503604,714.8171739353068,234.88055238475533,318.74516877281724,20986.0,54.0,0.0,0.0
278,OGWM_117,PFC_iTBS,compatible,valid,388,32899.0,49115.0,51967.0,66341.0,82,58297,81,1.0,1.0,-3540.3062438353245,-2030.964088038596,474.1644881392451,586.0324336040167,33442.0,84.0,0.011904761904761904,0.011904761904761904
279,OGWM_117,PFC_iTBS,incompatible,invalid,384,45216.0,66824.0,63546.0,83532.0,82,61520,81,14.0,16.0,-1363.1044101178031,-927.4654521071122,1709.3010716779522,2086.8943759968956,38316.0,85.0,0.16470588235294117,0.18823529411764706
280,OGWM_117,PFC_iTBS,incompatible,neutral,294,27159.0,39303.0,40161.0,49675.0,50,36906,49,8.0,10.0,-172.70039988920792,314.20457521308754,988.906872645562,1236.0155737425746,22516.0,54.0,0.14814814814814814,0.18518518518518517
281,OGWM_117,PFC_iTBS,incompatible,valid,104,11149.0,16750.0,15870.0,20702.0,22,15439,22,2.0,3.0,379.51564259131385,-90.96170593176092,304.2326357340468,424.05057315672514,9553.0,24.0,0.08333333333333333,0.125
282,OGWM_117,no_TMS,compatible,invalid,112,12284.0,16806.0,19946.0,22880.0,24,14883,24,0.0,3.0,1721.7836412860515,1135.7012553883926,143.33804285713057,396.15476401006754,10596.0,24.0,0.0,0.125
283,OGWM_117,no_TMS,compatible,neutral,260,22995.0,33596.0,33253.0,43385.0,51,29973,51,2.0,3.0,-1167.8018684876595,670.7299332519357,448.21313670973353,570.826827221442,20390.0,54.0,0.037037037037037035,0.05555555555555555
284,OGWM_117,no_TMS,compatible,valid,432,32897.0,48785.0,52956.0,69399.0,81,51726,80,0.0,1.0,231.0267706561105,-422.5918448848037,473.39983387270865,720.4050184760613,36502.0,85.0,0.0,0.011764705882352941
285,OGWM_117,no_TMS,incompatible,invalid,357,41681.0,62121.0,62843.0,80569.0,77,55559,72,13.0,21.0,1757.0718684599904,1127.9945873238153,1865.945582485867,2804.737131179313,38888.0,84.0,0.15476190476190477,0.25
286,OGWM_117,no_TMS,incompatible,neutral,254,24063.0,36935.0,33306.0,47000.0,50,31831,49,7.0,10.0,-201.12417627784032,1034.3782775003233,920.00291612313,1256.7679326559826,22937.0,54.0,0.12962962962962962,0.18518518518518517
287,OGWM_117,no_TMS,incompatible,valid,104,9738.0,15238.0,12846.0,20272.0,20,13627,17,2.0,3.0,75.44481809028105,800.5094770490683,364.79764497771765,479.6479211204876,10534.0,23.0,0.08695652173913043,0.13043478260869565
288,OGWM_118,PFC_cTBS,compatible,invalid,143,12639.0,20319.0,21351.0,26056.0,23,21072,22,3.0,4.0,112.21381778836871,694.895103556255,336.956681867787,416.6610814623999,13417.0,24.0,0.125,0.16666666666666666
289,OGWM_118,PFC_cTBS,compatible,neutral,262,23846.0,40152.0,41168.0,55631.0,51,46987,43,6.0,7.0,-785.5145169168203,1065.7795146898409,1019.7746078937661,1151.8933292442857,31785.0,54.0,0.1111111111111111,0.12962962962962962
290,OGWM_118,PFC_cTBS,compatible,valid,311,43540.0,60564.0,68667.0,82093.0,83,73147,83,3.0,3.0,-733.9880689496863,-752.2820719319254,779.5106270984733,847.1798355072513,38553.0,86.0,0.03488372093023256,0.03488372093023256
291,OGWM_118,PFC_cTBS,incompatible,invalid,482,44983.0,74433.0,69583.0,92594.0,76,76030,75,18.0,22.0,-812.9946191280686,-450.53364802849296,2313.066692077438,2952.8763325303476,47611.0,84.0,0.21428571428571427,0.2619047619047619
292,OGWM_118,PFC_cTBS,incompatible,neutral,239,25808.0,47036.0,47674.0,56628.0,47,47634,40,17.0,20.0,-627.9751563779149,-1201.5269103511262,2036.578252964286,2270.0624198120754,30820.0,54.0,0.3148148148148148,0.37037037037037035
293,OGWM_118,PFC_cTBS,incompatible,valid,70,10367.0,17751.0,17553.0,23358.0,19,19886,18,6.0,9.0,1031.6909703095082,1080.6889399974573,713.443997948615,846.6683490216269,12991.0,22.0,0.2727272727272727,0.4090909090909091
294,OGWM_118,PFC_iTBS,compatible,invalid,71,10825.0,18985.0,15817.0,22645.0,20,19339,19,0.0,3.0,1011.6964076813306,1758.6656328797749,148.88320343204268,421.2039756196058,11820.0,22.0,0.0,0.13636363636363635
295,OGWM_118,PFC_iTBS,compatible,neutral,162,25148.0,40483.0,44215.0,53780.0,49,41576,45,6.0,10.0,2421.1013886964056,1911.1688837814654,835.0911725797662,1211.6441412309425,28632.0,54.0,0.1111111111111111,0.18518518518518517
296,OGWM_118,PFC_iTBS,compatible,valid,649,38567.0,63587.0,66147.0,85927.0,81,70718,74,8.0,11.0,1340.5790280351434,601.6626953333814,1302.4548411608425,1774.3667413248,47360.0,85.0,0.09411764705882353,0.12941176470588237
297,OGWM_118,PFC_iTBS,incompatible,invalid,273,41840.0,72602.0,70041.0,92791.0,77,62083,72,18.0,22.0,3710.6894246007596,823.1238880605332,2312.233891116509,2743.553115002414,50951.0,86.0,0.20930232558139536,0.2558139534883721
298,OGWM_118,PFC_iTBS,incompatible,neutral,155,23693.0,45059.0,45103.0,58913.0,47,41159,45,15.0,20.0,555.6802622001793,1244.8179192020962,2175.5053612084157,2817.0294405935874,35220.0,54.0,0.2777777777777778,0.37037037037037035
299,OGWM_118,PFC_iTBS,incompatible,valid,155,8890.0,16721.0,16574.0,21356.0,19,15988,16,6.0,9.0,-133.27873387227112,39.69555161607886,712.0540151143889,1082.1967928103875,12466.0,23.0,0.2608695652173913,0.391304347826087
300,OGWM_118,no_TMS,compatible,invalid,100,11846.0,19904.0,18668.0,25246.0,22,20879,21,1.0,2.0,677.497891800927,908.006087524463,213.22283677612515,473.72432481645234,13400.0,22.0,0.045454545454545456,0.09090909090909091
301,OGWM_118,no_TMS,compatible,neutral,228,25919.0,45298.0,48399.0,56415.0,52,45645,49,4.0,10.0,-2051.35351591574,-1372.9993759857957,766.944348165393,1438.3387946368712,30496.0,54.0,0.07407407407407407,0.18518518518518517
302,OGWM_118,no_TMS,compatible,valid,480,30440.0,60938.0,64862.0,83230.0,80,70643,75,7.0,13.0,-3175.94632498194,-486.5370773160637,1374.9346542432975,2117.309621741503,52790.0,84.0,0.08333333333333333,0.15476190476190477
303,OGWM_118,no_TMS,incompatible,invalid,362,41897.0,74739.0,72319.0,93336.0,77,69997,69,22.0,34.0,873.5690422939654,387.411993077812,2903.0414373562817,4196.5646326238275,51439.0,86.0,0.2558139534883721,0.3953488372093023
304,OGWM_118,no_TMS,incompatible,neutral,231,28123.0,51223.0,44166.0,63463.0,53,46127,51,15.0,23.0,-1454.3117163203647,-288.5349841959137,2175.1625223515366,2880.910769975754,35340.0,54.0,0.2777777777777778,0.42592592592592593
305,OGWM_118,no_TMS,incompatible,valid,139,8813.0,21785.0,24289.0,28458.0,23,22166,22,4.0,13.0,-1114.7361522788751,-1327.9114259226822,652.5289143331489,1465.4421229790978,19645.0,24.0,0.16666666666666666,0.5416666666666666
306,OGWM_119,PFC_cTBS,compatible,invalid,139,10683.0,15051.0,16488.0,19642.0,23,13016,23,0.0,0.0,177.69320009418456,189.43615050650232,128.44171744430417,205.7947460850871,8959.0,23.0,0.0,0.0
307,OGWM_119,PFC_cTBS,compatible,neutral,180,25161.0,37273.0,37901.0,47930.0,54,34550,53,5.0,6.0,-212.1638005686261,-1453.0346465456428,1118.4786934448007,1162.7841512089328,22769.0,54.0,0.09259259259259259,0.1111111111111111
308,OGWM_119,PFC_cTBS,compatible,valid,476,35422.0,51998.0,52523.0,67148.0,84,51731,80,3.0,4.0,-1501.5691272292188,-1364.5694314612676,740.8700394889937,931.9354515100111,31726.0,84.0,0.03571428571428571,0.047619047619047616
309,OGWM_119,PFC_cTBS,incompatible,invalid,486,41193.0,60473.0,59574.0,75905.0,81,52171,76,6.0,12.0,-716.0156071056985,-1569.978669999339,971.1838435801093,1800.3035290297578,34712.0,85.0,0.07058823529411765,0.1411764705882353
310,OGWM_119,PFC_cTBS,incompatible,neutral,171,26817.0,42264.0,40779.0,51551.0,52,33767,52,10.0,12.0,-1064.5192280083477,-1729.8067838291686,1824.34671727135,2062.0007748915978,24734.0,54.0,0.18518518518518517,0.2222222222222222
311,OGWM_119,PFC_cTBS,incompatible,valid,124,11486.0,16166.0,16887.0,21264.0,22,14061,22,2.0,4.0,-484.5226956637071,-945.470205517944,295.08269571436387,547.8614426106553,9778.0,24.0,0.08333333333333333,0.16666666666666666
312,OGWM_119,PFC_iTBS,compatible,invalid,176,9863.0,14707.0,18039.0,20600.0,23,16170,23,2.0,2.0,-1110.841329804469,-712.0047696689505,375.2866880633751,375.2217863311996,10737.0,24.0,0.08333333333333333,0.08333333333333333
313,OGWM_119,PFC_iTBS,compatible,neutral,144,26926.0,38915.0,37829.0,49259.0,54,38983,52,1.0,3.0,-1195.8752174880347,-2240.328898149689,436.31583449103346,843.4146707269668,22333.0,54.0,0.018518518518518517,0.05555555555555555
314,OGWM_119,PFC_iTBS,compatible,valid,395,36862.0,52576.0,52212.0,70389.0,85,61281,85,0.0,2.0,-1597.0448673205753,-869.0235141788653,433.6022250381069,925.7030295171664,33527.0,85.0,0.0,0.023529411764705882
315,OGWM_119,PFC_iTBS,incompatible,invalid,612,38700.0,61808.0,62112.0,76294.0,80,56855,78,17.0,25.0,-1150.5508863337095,-325.09979923599803,2402.0891820214056,3103.563667950942,37594.0,84.0,0.20238095238095238,0.2976190476190476
316,OGWM_119,PFC_iTBS,incompatible,neutral,135,27008.0,42393.0,44155.0,52176.0,50,36598,50,4.0,10.0,-771.8465507616236,-1983.1978848091915,737.0584547567448,1342.6139539824592,25168.0,54.0,0.07407407407407407,0.18518518518518517
317,OGWM_119,PFC_iTBS,incompatible,valid,99,9530.0,16924.0,17918.0,21040.0,20,15203,19,8.0,9.0,478.0357709520244,680.4239048581246,1100.3551087750757,1273.2393758070384,11510.0,23.0,0.34782608695652173,0.391304347826087
318,OGWM_119,no_TMS,compatible,invalid,108,12065.0,17853.0,18440.0,21271.0,22,18918,21,1.0,1.0,-229.8679258572649,-391.97024216345426,192.45548982305004,206.58920920863753,9206.0,23.0,0.043478260869565216,0.043478260869565216
319,OGWM_119,no_TMS,compatible,neutral,237,26296.0,41350.0,40364.0,50766.0,51,41853,50,8.0,14.0,-1824.3291661789926,-729.4184260496963,1092.217901955408,2029.705619275646,24470.0,54.0,0.14814814814814814,0.25925925925925924
320,OGWM_119,no_TMS,compatible,valid,464,36618.0,56056.0,54335.0,72130.0,82,68412,82,4.0,11.0,-1820.3351048979375,-1961.944079669508,1139.6074017773894,1810.9140180225686,35512.0,86.0,0.046511627906976744,0.12790697674418605
321,OGWM_119,no_TMS,incompatible,invalid,372,48187.0,70237.0,72902.0,86249.0,80,67617,76,9.0,19.0,-984.4920421237115,-1062.389074165755,1556.3651485267167,2839.747960864541,38062.0,85.0,0.10588235294117647,0.2235294117647059
322,OGWM_119,no_TMS,incompatible,neutral,241,27522.0,43262.0,36327.0,52602.0,48,44990,44,13.0,18.0,1739.6368370392158,487.6351115682094,1905.429655901955,2353.1409534176114,25080.0,54.0,0.24074074074074073,0.3333333333333333
323,OGWM_119,no_TMS,incompatible,valid,96,10544.0,17266.0,13926.0,20166.0,18,14791,18,6.0,7.0,-902.3874446912644,-1613.2310778453439,833.3315681347667,914.4539154227382,9622.0,22.0,0.2727272727272727,0.3181818181818182
